Nr_Pairs = 50
Nr_NDD = 0
(0,8), 0.2, 1
(0,20), 0.2, 1
(0,22), 0.2, 1
(1,46), 0.2, 1
(4,13), 0.2, 1
(4,35), 0.2, 1
(4,39), 0.2, 1
(6,13), 0.2, 1
(6,26), 0.2, 1
(6,37), 0.2, 1
(7,32), 0.2, 1
(8,0), 0.2, 1
(9,38), 0.2, 1
(11,33), 0.2, 1
(11,46), 0.2, 1
(12,32), 0.2, 1
(13,4), 0.2, 1
(13,6), 0.2, 1
(13,33), 0.2, 1
(14,17), 0.2, 1
(14,38), 0.2, 1
(17,14), 0.2, 1
(19,32), 0.2, 1
(20,0), 0.2, 1
(22,0), 0.2, 1
(23,27), 0.2, 1
(24,32), 0.2, 1
(25,28), 0.2, 1
(25,30), 0.2, 1
(25,45), 0.2, 1
(25,47), 0.2, 1
(26,6), 0.2, 1
(27,23), 0.2, 1
(28,25), 0.2, 1
(28,49), 0.2, 1
(30,25), 0.2, 1
(32,7), 0.2, 1
(32,12), 0.2, 1
(32,19), 0.2, 1
(32,24), 0.2, 1
(33,11), 0.2, 1
(33,13), 0.2, 1
(33,42), 0.2, 1
(34,41), 0.2, 1
(34,46), 0.2, 1
(35,4), 0.2, 1
(35,49), 0.2, 1
(37,6), 0.2, 1
(38,9), 0.2, 1
(38,14), 0.2, 1
(39,4), 0.2, 1
(39,49), 0.2, 1
(41,34), 0.2, 1
(42,33), 0.2, 1
(43,46), 0.2, 1
(45,25), 0.2, 1
(45,49), 0.2, 1
(46,1), 0.2, 1
(46,11), 0.2, 1
(46,34), 0.2, 1
(46,43), 0.2, 1
(47,25), 0.2, 1
(49,28), 0.2, 1
(49,35), 0.2, 1
(49,39), 0.2, 1
(49,45), 0.2, 1
Objective Value = 2.256
Computation Time = 11
Nr Scenarios = 500
Nr Test = 66
Expected Transplants (Weighted) = 2.03851
