Nr_Pairs = 50
Nr_NDD = 0
(1,2), 0.2, 1
(1,6), 0.2, 1
(1,47), 0.2, 1
(2,1), 0.2, 1
(3,38), 0.2, 1
(6,1), 0.2, 1
(8,26), 0.2, 1
(8,34), 0.2, 1
(9,15), 0.2, 1
(10,29), 0.2, 1
(10,42), 0.2, 1
(12,1), 0.2, 1
(13,9), 0.2, 1
(13,48), 0.2, 1
(14,37), 0.2, 1
(15,13), 0.2, 1
(15,37), 0.2, 1
(18,31), 0.2, 1
(20,23), 0.2, 1
(21,33), 0.2, 1
(22,45), 0.2, 1
(23,20), 0.2, 1
(23,30), 0.2, 1
(25,45), 0.2, 1
(26,8), 0.2, 1
(28,43), 0.2, 1
(29,10), 0.2, 1
(30,20), 0.2, 1
(30,23), 0.2, 1
(31,18), 0.2, 1
(32,39), 0.2, 1
(33,21), 0.2, 1
(33,41), 0.2, 1
(34,8), 0.2, 1
(34,40), 0.2, 1
(34,44), 0.2, 1
(35,49), 0.2, 1
(37,9), 0.2, 1
(37,14), 0.2, 1
(38,3), 0.2, 1
(39,32), 0.2, 1
(40,34), 0.2, 1
(41,33), 0.2, 1
(42,10), 0.2, 1
(43,28), 0.2, 1
(44,34), 0.2, 1
(45,22), 0.2, 1
(45,25), 0.2, 1
(47,12), 0.2, 1
(48,13), 0.2, 1
(49,35), 0.2, 1
Objective Value = 13.4
Computation Time = 7226
Nr Scenarios = 250
Nr Test = 51
